USA,United States,2020-03-11,1025,271,28,2,3.097,0.819,0.085,0.006,12749.0,3808.0,0.039,0.012,,,inconsistent units (COVID Tracking Project),21.76,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-12,1312,287,30,2,3.964,0.867,0.091,0.006,17996.0,5247.0,0.054,0.016,,,inconsistent units (COVID Tracking Project),30.09,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-13,1663,351,40,10,5.024,1.06,0.121,0.03,27157.0,9161.0,0.082,0.028,,,inconsistent units (COVID Tracking Project),30.09,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-14,2174,511,47,7,6.568,1.544,0.142,0.021,31732.0,4575.0,0.096,0.014,3985.0,0.012,inconsistent units (COVID Tracking Project),35.65,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-15,2951,777,57,10,8.915,2.347,0.172,0.03,39332.0,7600.0,0.119,0.023,4948.0,0.015,inconsistent units (COVID Tracking Project),41.2,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-16,3774,823,69,12,11.402,2.486,0.208,0.036,57173.0,17841.0,0.173,0.054,7246.0,0.022,inconsistent units (COVID Tracking Project),52.31,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-17,4661,887,85,16,14.081,2.68,0.257,0.048,72856.0,15683.0,0.22,0.047,9131.0,0.028,inconsistent units (COVID Tracking Project),55.09,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-18,6427,1766,108,23,19.417,5.335,0.326,0.069,97590.0,24734.0,0.295,0.075,12120.0,0.037,inconsistent units (COVID Tracking Project),55.09,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-19,9415,2988,150,42,28.444,9.027,0.453,0.127,125261.0,27671.0,0.378,0.084,15324.0,0.046,inconsistent units (COVID Tracking Project),67.13,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-20,14250,4835,150,0,43.051,14.607,0.453,0.0,161543.0,36282.0,0.488,0.11,19198.0,0.058,inconsistent units (COVID Tracking Project),67.13,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-21,19624,5374,260,110,59.287,16.236,0.785,0.332,206427.0,44884.0,0.624,0.136,24956.0,0.075,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-22,26747,7123,340,80,80.806,21.519,1.027,0.242,250771.0,44344.0,0.758,0.134,30206.0,0.091,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-23,35206,8459,471,131,106.362,25.556,1.423,0.396,308368.0,57597.0,0.932,0.174,35885.0,0.108,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-24,46442,11236,590,119,140.307,33.945,1.782,0.36,376822.0,68454.0,1.138,0.207,43424.0,0.131,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
USA,United States,2020-03-25,55231,8789,801,211,166.86,26.553,2.42,0.637,460368.0,83546.0,1.391,0.252,51825.0,0.157,inconsistent units (COVID Tracking Project),72.69,331002647.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77
